CHILD GENDER,CHILD DOB,CHILD ORDER,BIRTH CITY,BIRTH STATE,BIRTH DISTRICT,HEALTH CENTER,OFFICE LOCATION,PLURALITY OF PREGNANCY,BODY WEIGHT MEASURED,ATTENDANT TITLE,PRESENT AT REG,MOTHER DOB,MOTHER MARITAL STATUS,MOTHER OCCUPATION,MOTHER EDUCATION,MOTHER CITY,MOTHER DISTRICT,MOTHER STATE,FATHER DOB,FATHER MARITAL STATUS,FATHER OCCUPATION,FATHER EDUCATION,FATHER CITY,FATHER DISTRICT,FATHER STATE,INFORMANT DOB,INFORMANT MARITAL STATUS,INFORMANT OCCUPATION,INFORMANT EDUCATION,INFORMANT CITY,INFORMANT DISTRICT,INFORMANT STATE,INFORMANT RELATIONSHIP
female,2021-11-20,2,,,,SR Brian Memorial Rural Health Centre,Ibombo District Office,SINGLE,3.8 kg,PHYSICIAN,MOTHER,2001-11-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Kodychester,Ibombo,Central,2001-11-20,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Mission,Ibombo,Central,2001-11-20,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Kodychester,Ibombo,Central,MOTHER
female,2022-04-09,2,,,,Shifwankula Health Post,Ibombo District Office,SINGLE,4.3 kg,PHYSICIAN,MOTHER,2002-04-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Wesley Chapel,Ibombo,Central,2002-04-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Terre Haute,Ibombo,Central,2002-04-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Wesley Chapel,Ibombo,Central,MOTHER
male,2022-04-26,2,,,,Muntemba Rural Health Centre,Ibombo District Office,SINGLE,4.2 kg,PHYSICIAN,MOTHER,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rippinland,Ibombo,Central,2002-04-26,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Chicopee,Ibombo,Central,2002-04-26,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rippinland,Ibombo,Central,MOTHER
male,2021-05-11,2,,,,Chikobo Rural Health Centre,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2001-05-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Buckridgeland,Ibombo,Central,2001-05-11,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lake Malcolm,Ibombo,Central,2001-05-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Buckridgeland,Ibombo,Central,MOTHER
male,2022-04-16,3,,,,Mwelebi Keembe Health Post,Ibombo District Office,SINGLE,2.2 kg,PHYSICIAN,,2002-04-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Watsicashire,Ibombo,Central,,,,,,,,2002-04-16,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Watsicashire,Ibombo,Central,MOTHER
female,2022-04-17,2,,,,Shimukuni Rural Health Centre,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-04-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Mayertbury,Ibombo,Central,2002-04-17,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Marlonchester,Ibombo,Central,2002-04-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Mayertbury,Ibombo,Central,MOTHER
female,2022-04-03,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,1.7 kg,PHYSICIAN,,2002-04-03,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Alyciafurt,Ibombo,Central,,,,,,,,2002-04-03,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Alyciafurt,Ibombo,Central,MOTHER
female,2022-04-03,2,,,,Ntapwila Health Post,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Johnsburgh,Ibombo,Central,2002-04-03,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Naperville,Ibombo,Central,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Johnsburgh,Ibombo,Central,MOTHER
male,2022-03-18,2,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,4 kg,PHYSICIAN,MOTHER,2002-03-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Raufurt,Ibombo,Central,2002-03-18,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Miguelshire,Ibombo,Central,2002-03-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Raufurt,Ibombo,Central,MOTHER
male,2022-04-16,2,,,,Chilochabalenje Health Post,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-04-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Nellietown,Ibombo,Central,2002-04-16,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,South Perryfurt,Ibombo,Central,2002-04-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Nellietown,Ibombo,Central,MOTHER
male,2022-04-13,2,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,2002-04-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Helenburgh,Ibombo,Central,2002-04-13,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,West Claude,Ibombo,Central,2002-04-13,MARRIED,Farmer,POST_SECONDARY_ISCED_4,North Helenburgh,Ibombo,Central,MOTHER
male,2022-04-05,2,,,,Shimukuni Rural Health Centre,Ibombo District Office,SINGLE,2.8 kg,PHYSICIAN,MOTHER,2002-04-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Shanna,Ibombo,Central,2002-04-05,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,St. Charles,Ibombo,Central,2002-04-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Shanna,Ibombo,Central,MOTHER
male,2022-04-24,3,,,,Chisamba Rural Health Centre,Ibombo District Office,SINGLE,1.4 kg,PHYSICIAN,,2002-04-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Halieland,Ibombo,Central,,,,,,,,2002-04-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Halieland,Ibombo,Central,MOTHER
female,2022-03-28,2,,,,Malundu Health Post,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Galveston,Ibombo,Central,2002-03-28,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lisandrotown,Ibombo,Central,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Galveston,Ibombo,Central,MOTHER
female,2022-04-17,1,,,,Golden Valley Rural Health Centre,Ibombo District Office,SINGLE,1.6 kg,PHYSICIAN,,2002-04-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Adolfo,Ibombo,Central,,,,,,,,2002-04-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Adolfo,Ibombo,Central,MOTHER
female,2022-03-30,2,,,,Kayosha Rural Health Centre,Ibombo District Office,SINGLE,4.3 kg,PHYSICIAN,MOTHER,2002-03-30,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kraigshire,Ibombo,Central,2002-03-30,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,McCulloughborough,Ibombo,Central,2002-03-30,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Kraigshire,Ibombo,Central,MOTHER
female,2021-07-27,3,,,,Naluyanda Rural Health Centre,Ibombo District Office,SINGLE,0.9 kg,PHYSICIAN,,2001-07-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Escondido,Ibombo,Central,,,,,,,,2001-07-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Escondido,Ibombo,Central,MOTHER
female,2022-03-28,2,,,,Kabangalala Rural Health Centre,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Sierrafurt,Ibombo,Central,2002-03-28,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,National City,Ibombo,Central,2002-03-28,MARRIED,Farmer,POST_SECONDARY_ISCED_4,West Sierrafurt,Ibombo,Central,MOTHER
male,2022-03-24,2,,,,Kayosha Rural Health Centre,Ibombo District Office,SINGLE,2.1 kg,PHYSICIAN,,2002-03-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,New Brennonstad,Ibombo,Central,,,,,,,,2002-03-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,New Brennonstad,Ibombo,Central,MOTHER
male,2022-04-18,3,,,,Kanwanjiba Health Post,Ibombo District Office,SINGLE,0.8 kg,PHYSICIAN,,2002-04-18,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Augusttown,Ibombo,Central,,,,,,,,2002-04-18,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Augusttown,Ibombo,Central,MOTHER
male,2022-03-29,4,,,,Chilochabalenje Health Post,Ibombo District Office,SINGLE,0.8 kg,PHYSICIAN,,2002-03-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lauryport,Ibombo,Central,,,,,,,,2002-03-29,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lauryport,Ibombo,Central,MOTHER
male,2021-11-09,2,,,,Ibombo Rural Health Centre,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2001-11-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Ada,Ibombo,Central,2001-11-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lake Edna,Ibombo,Central,2001-11-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Ada,Ibombo,Central,MOTHER
male,2022-03-27,2,,,,Mukashichimbwe Health Post,Ibombo District Office,SINGLE,2.6 kg,PHYSICIAN,MOTHER,2002-03-27,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Caldwell,Ibombo,Central,2002-03-27,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Zulaufhaven,Ibombo,Central,2002-03-27,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Caldwell,Ibombo,Central,MOTHER
male,2022-04-03,2,,,,Mwanjuni Health Post,Ibombo District Office,SINGLE,4.3 kg,PHYSICIAN,MOTHER,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Delphaland,Ibombo,Central,2002-04-03,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,North Joanniestad,Ibombo,Central,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Delphaland,Ibombo,Central,MOTHER
male,2022-03-22,4,,,,Malambanyama Rural Health Centre,Ibombo District Office,SINGLE,1.5 kg,PHYSICIAN,,2002-03-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,South Enriqueview,Ibombo,Central,,,,,,,,2002-03-22,MARRIED,Bookkeeper,PRIMARY_ISCED_1,South Enriqueview,Ibombo,Central,MOTHER
male,2022-03-12,5,,,,Mwachisompola Demo Zone Rural Health Centre,Ibombo District Office,SINGLE,1.7 kg,PHYSICIAN,,2002-03-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Palm Bay,Ibombo,Central,,,,,,,,2002-03-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Palm Bay,Ibombo,Central,MOTHER
female,2021-08-18,2,,,,Mwanjuni Health Post,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2001-08-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Kenyaville,Ibombo,Central,2001-08-18,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Daisychester,Ibombo,Central,2001-08-18,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Kenyaville,Ibombo,Central,MOTHER
male,2022-03-31,2,,,,Kabangalala Rural Health Centre,Ibombo District Office,SINGLE,4.1 kg,PHYSICIAN,MOTHER,2002-03-31,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Maxwellberg,Ibombo,Central,2002-03-31,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Feilville,Ibombo,Central,2002-03-31,MARRIED,Farmer,POST_SECONDARY_ISCED_4,New Maxwellberg,Ibombo,Central,MOTHER
male,2022-04-07,2,,,,Musopelo Health Post,Ibombo District Office,SINGLE,2.2 kg,PHYSICIAN,,2002-04-07,MARRIED,Bookkeeper,PRIMARY_ISCED_1,New Annamarie,Ibombo,Central,,,,,,,,2002-04-07,MARRIED,Bookkeeper,PRIMARY_ISCED_1,New Annamarie,Ibombo,Central,MOTHER
female,2022-03-27,2,,,,Keembe Rural Health Centre,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-03-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Trantowstad,Ibombo,Central,,,,,,,,2002-03-27,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Trantowstad,Ibombo,Central,MOTHER
male,2022-03-11,2,,,,Muntemba Rural Health Centre,Ibombo District Office,SINGLE,3.1 kg,PHYSICIAN,MOTHER,2002-03-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Clevelandfort,Ibombo,Central,2002-03-11,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Andreshire,Ibombo,Central,2002-03-11,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Clevelandfort,Ibombo,Central,MOTHER
female,2022-03-14,3,Mariabury,Central,Ibombo,,Ibombo District Office,SINGLE,0.3 kg,PHYSICIAN,,2002-03-14,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Aleenmouth,Ibombo,Central,,,,,,,,2002-03-14,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Aleenmouth,Ibombo,Central,MOTHER
female,2022-03-17,2,,,,Mukashichimbwe Health Post,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2002-03-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Gaetano,Ibombo,Central,2002-03-17,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Effertzland,Ibombo,Central,2002-03-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Gaetano,Ibombo,Central,MOTHER
male,2022-04-03,2,,,,Golden Valley Rural Health Centre,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Letitia,Ibombo,Central,2002-04-03,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Pompano Beach,Ibombo,Central,2002-04-03,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Letitia,Ibombo,Central,MOTHER
male,2022-03-11,5,,,,Keembe Rural Health Centre,Ibombo District Office,SINGLE,1.7 kg,PHYSICIAN,,2002-03-11,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Allenmouth,Ibombo,Central,,,,,,,,2002-03-11,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Allenmouth,Ibombo,Central,MOTHER
male,2021-09-09,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,2.9 kg,PHYSICIAN,MOTHER,2001-09-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Parkerbury,Ibombo,Central,2001-09-09,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Donnellybury,Ibombo,Central,2001-09-09,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Parkerbury,Ibombo,Central,MOTHER
male,2022-03-25,2,,,,Chitanda Rural Health Centre,Ibombo District Office,SINGLE,4 kg,PHYSICIAN,MOTHER,2002-03-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Barrowsstad,Ibombo,Central,2002-03-25,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Cary,Ibombo,Central,2002-03-25,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Barrowsstad,Ibombo,Central,MOTHER
female,2022-03-13,0,Greenbury,Central,Ibombo,,Ibombo District Office,SINGLE,0.3 kg,PHYSICIAN,,2002-03-13,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Brockburgh,Ibombo,Central,,,,,,,,2002-03-13,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Brockburgh,Ibombo,Central,MOTHER
female,2022-03-17,2,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,3.5 kg,PHYSICIAN,MOTHER,2002-03-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Jeraldside,Ibombo,Central,2002-03-17,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Deshawnton,Ibombo,Central,2002-03-17,MARRIED,Farmer,POST_SECONDARY_ISCED_4,South Jeraldside,Ibombo,Central,MOTHER
male,2022-03-05,2,,,,Mukashichimbwe Health Post,Ibombo District Office,SINGLE,3.3 kg,PHYSICIAN,MOTHER,2002-03-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bradyton,Ibombo,Central,2002-03-05,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lake Jorge,Ibombo,Central,2002-03-05,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Bradyton,Ibombo,Central,MOTHER
male,2021-09-04,2,,,,Malambanyama Rural Health Centre,Ibombo District Office,SINGLE,2.9 kg,PHYSICIAN,MOTHER,2001-09-04,MARRIED,Farmer,POST_SECONDARY_ISCED_4,East Kurt,Ibombo,Central,2001-09-04,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Muellerburgh,Ibombo,Central,2001-09-04,MARRIED,Farmer,POST_SECONDARY_ISCED_4,East Kurt,Ibombo,Central,MOTHER
male,2022-03-02,3,North Bethesda,Central,Ibombo,,Ibombo District Office,SINGLE,1.5 kg,PHYSICIAN,,2002-03-02,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Santa Barbara,Ibombo,Central,,,,,,,,2002-03-02,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Santa Barbara,Ibombo,Central,MOTHER
female,2022-02-21,4,,,,Mwachisompola Demo Zone Rural Health Centre,Ibombo District Office,SINGLE,1.7 kg,PHYSICIAN,,2002-02-21,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Greenholtmouth,Ibombo,Central,,,,,,,,2002-02-21,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Greenholtmouth,Ibombo,Central,MOTHER
male,2022-02-26,3,,,,Ipongo Rural Health Centre,Ibombo District Office,SINGLE,0.4 kg,PHYSICIAN,,2002-02-26,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Karelle,Ibombo,Central,,,,,,,,2002-02-26,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Karelle,Ibombo,Central,MOTHER
female,2022-02-24,3,Port Damian,Central,Ibombo,,Ibombo District Office,SINGLE,1.1 kg,PHYSICIAN,,2002-02-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Beiermouth,Ibombo,Central,,,,,,,,2002-02-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Beiermouth,Ibombo,Central,MOTHER
male,2022-02-28,5,,,,Malambanyama Rural Health Centre,Ibombo District Office,SINGLE,1.6 kg,PHYSICIAN,,2002-02-28,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Cristobalport,Ibombo,Central,,,,,,,,2002-02-28,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Cristobalport,Ibombo,Central,MOTHER
male,2022-02-20,3,Arlington Heights,Central,Ibombo,,Ibombo District Office,SINGLE,2 kg,PHYSICIAN,,2002-02-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Marcelino,Ibombo,Central,,,,,,,,2002-02-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,West Marcelino,Ibombo,Central,MOTHER
male,2022-02-14,2,,,,Keembe Rural Health Centre,Ibombo District Office,SINGLE,3.7 kg,PHYSICIAN,MOTHER,2002-02-14,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Mandy,Ibombo,Central,2002-02-14,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Lueilwitzside,Ibombo,Central,2002-02-14,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Mandy,Ibombo,Central,MOTHER
male,2022-03-06,2,,,,Chitanda Rural Health Centre,Ibombo District Office,SINGLE,0.6 kg,PHYSICIAN,,2002-03-06,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Whittier,Ibombo,Central,,,,,,,,2002-03-06,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Whittier,Ibombo,Central,MOTHER
male,2022-02-12,0,New Tillman,Central,Ibombo,,Ibombo District Office,SINGLE,1.5 kg,PHYSICIAN,,2002-02-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Hilariobury,Ibombo,Central,,,,,,,,2002-02-12,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Port Hilariobury,Ibombo,Central,MOTHER
male,2020-12-02,2,,,,Mboshya Rural Health Centre,Ibombo District Office,SINGLE,2.8 kg,PHYSICIAN,MOTHER,2000-12-02,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Medford,Ibombo,Central,2000-12-02,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,South Rosanna,Ibombo,Central,2000-12-02,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Medford,Ibombo,Central,MOTHER
male,2022-02-10,2,,,,Kapopo Health Post,Ibombo District Office,SINGLE,3.2 kg,PHYSICIAN,MOTHER,2002-02-10,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Caseyfurt,Ibombo,Central,2002-02-10,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Cassandraside,Ibombo,Central,2002-02-10,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Port Caseyfurt,Ibombo,Central,MOTHER
male,2022-02-24,2,,,,Kapila Health Post,Ibombo District Office,SINGLE,2.7 kg,PHYSICIAN,MOTHER,2002-02-24,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rowechester,Ibombo,Central,2002-02-24,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,North Chaddstad,Ibombo,Central,2002-02-24,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rowechester,Ibombo,Central,MOTHER
male,2022-02-20,4,,,,Naluyanda Rural Health Centre,Ibombo District Office,SINGLE,1.5 kg,PHYSICIAN,,2002-02-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Alene,Ibombo,Central,,,,,,,,2002-02-20,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lake Alene,Ibombo,Central,MOTHER
male,2022-02-16,2,,,,Chipeso Rural Health Centre,Ibombo District Office,SINGLE,3.6 kg,PHYSICIAN,MOTHER,2002-02-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Thielborough,Ibombo,Central,2002-02-16,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Patriciashire,Ibombo,Central,2002-02-16,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Thielborough,Ibombo,Central,MOTHER
female,2022-03-05,0,,,,Musopelo Health Post,Ibombo District Office,SINGLE,1.2 kg,PHYSICIAN,,2002-03-05,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Justicefort,Ibombo,Central,,,,,,,,2002-03-05,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Justicefort,Ibombo,Central,MOTHER
male,2022-02-24,2,,,,Mukashichimbwe Health Post,Ibombo District Office,SINGLE,0.9 kg,PHYSICIAN,,2002-02-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,East Lula,Ibombo,Central,,,,,,,,2002-02-24,MARRIED,Bookkeeper,PRIMARY_ISCED_1,East Lula,Ibombo,Central,MOTHER
male,2022-02-19,2,,,,Mungule Rural Health Centre,Ibombo District Office,SINGLE,3.4 kg,PHYSICIAN,MOTHER,2002-02-19,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Lizeth,Ibombo,Central,2002-02-19,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Salvadorton,Ibombo,Central,2002-02-19,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Lake Lizeth,Ibombo,Central,MOTHER
female,2022-02-27,2,,,,Namayani Health Post,Ibombo District Office,SINGLE,3.3 kg,PHYSICIAN,MOTHER,2002-02-27,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rennerburgh,Ibombo,Central,2002-02-27,MARRIED,Bookkeeper,POST_SECONDARY_ISCED_4,Abernathymouth,Ibombo,Central,2002-02-27,MARRIED,Farmer,POST_SECONDARY_ISCED_4,Rennerburgh,Ibombo,Central,MOTHER
female,2022-02-17,4,,,,Kapila Health Post,Ibombo District Office,SINGLE,0.7 kg,PHYSICIAN,,2002-02-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lesleyborough,Ibombo,Central,,,,,,,,2002-02-17,MARRIED,Bookkeeper,PRIMARY_ISCED_1,Lesleyborough,Ibombo,Central,MOTHER
